product.name,product.temperature,affiliation.commission.price.value,product.blueprint,product.price.value,product.totalAnswers,product.category,affiliation.commission.price.currency,affiliation.commission.percentage,producer.name,producer.ucode
Como passar mais rápido no concurso dos sonhos!,17.32,7.93,80.0,29.9,1,category.education.name,BRL,30.0,Professor Rafael Zanferdini Gondim,fd471bcd-76e0-4a8a-abee-5664845a3dbe
Desafio de 21 dias: Encontre a alegria de ler!,13.22,26.71,35.0,297.01,0,category.personal_development.name,BRL,10.0,Amanda,c5de48ef-9c3e-44ed-87c6-852d4c92e635
Gear Tips Club Basic,10.58,0.0,28.0,269.9,1,category.health_and_sports.name,BRL,0.0,Gear Tips Outdoor,2d22eb73-ab76-4521-858e-68fed79c97b2
Além da Medicina ,16.32,1215.87,79.0,8997.0,5,category.personal_development.name,BRL,15.0,BMV,7c28fa6b-a204-4af5-8a5d-f2c6bb292f39
Receitas de Diferentes Culturas,18.89,17.99,95.0,40.48,0,category.gastronomy.name,BRL,50.0,Thiago,64d24f24-b208-49f3-9c4b-6f6cdf0d02fb
Inglês com músicas,12.59,107.81,69.0,299.7,0,category.education.name,BRL,40.0,Professor Luiz Diniz,508d60d3-49b3-4e7c-a4e2-8094343ad47f
Método Funil de Comissões ,17.32,268.38,85.0,497.0,0,category.education.name,BRL,60.0,Paulo Albquerque,ce9ac40a-097e-11e4-be45-22000b409f8a
Lumia Plataforma Digital,12.37,0.0,49.0,418.8,4,category.education.name,BRL,0.0,Nielma Leal,b4fe39df-98a3-43cf-bcfb-643ca5b4b0e7
10 Exercícios Desafiadores de Excel,11.02,32.03,53.0,45.0,0,category.education.name,BRL,80.0,Vc Sensei - Tecnologia e Ensino,bf239db5-8926-4733-b712-10d8bf9f3e5e
Programa Online de Aprofundamento Astrológico - Interpretando Mapa Astral,12.09,360.08,60.0,3997.0,1,category.personal_development.name,BRL,10.0,Caminho Solar,db017a68-097e-11e4-be45-22000b409f8a
Guia Plant-based para Iniciantes,14.55,10.97,39.0,24.9,0,category.gastronomy.name,BRL,50.0,Patricia Penna,ba20b80d-e125-48e4-8e76-90f107c676d8
O cabimento do amor,14.55,1.12,47.0,7.0,0,category.personal_development.name,BRL,20.0,Karina,ce8b1592-7ba2-469b-8481-1733f2d6d607
Apostila para iniciante no violao,14.55,10.46,39.0,19.9,0,category.music_and_arts.name,BRL,60.0,Izequias souza,c37fb850-097e-11e4-be45-22000b409f8a
Curso de Programação Ruby on Rails 6,10.1,251.64,63.0,1397.0,3,category.education.name,BRL,20.0,Lucas Caton,60a28659-8425-431a-af1c-2a58b0e32b48
Guia Prático de Terapia Manual Intramuscular ( T.M.I ),12.12,783.62,45.0,1740.0,0,category.education.name,BRL,50.0,Aléssio Novais,247449ae-f11b-44a3-bd5d-cf31def9c514
O segredo de converter fotos simples em fotografias expressivas,14.55,67.33,39.0,150.0,0,category.design.name,BRL,50.0,Gustavo,069371b3-857a-4405-820c-b850179f5bf5
REINVENÇÃO SEM LIMITES,15.11,448.9,94.0,997.0,0,category.personal_development.name,BRL,50.0,MÍDAX,26daec80-ed07-4f7b-a50d-02e176832538
LinkedIn Ads,7.27,12.51,39.0,69.99,0,category.internet.name,BRL,20.0,GREEKy Cursos,c8e0ff9a-dfc1-4279-87e7-d140346333e6
CURSO ONLINE KETTLEBELL AVANÇADO NÍVEL 1,14.55,89.78,59.0,997.0,0,category.health_and_sports.name,BRL,10.0,Anderson Santos Personal Trainer,2021fb48-0d5e-46c9-ba38-94e885584054
Academia do Pescador,12.09,323.08,71.0,897.0,0,category.hobbies.name,BRL,40.0,Academia do Pescador SJ,7fe6a906-7389-4760-8522-614422f22bc3
Curso Consciência Galática - Códigos do Tempo,10.58,53.1,40.0,197.0,1,category.personal_development.name,BRL,30.0,DIGITAL,13c2633e-56ab-4034-b304-b4bf3cf41112
Planner 2018 - controle mensal,14.55,1.01,39.0,6.3,2,category.personal_development.name,BRL,20.0,Bloga Aí,602ab000-102a-40fa-8cd8-c82800184b3d
ZZ-Lançamento MVP - Do Zero a Validação em em 25 dias!,5.29,350.43,39.0,1297.0,5,category.internet.name,BRL,30.0,7seven Soluções Digitais Ltda,c2e676f4-097e-11e4-be45-22000b409f8a
PRATICOS ONLINE,15.11,0.76,86.0,4.0,1,category.health_and_sports.name,BRL,23.88,PRATICOS ONLINE,d060ced4-df8d-4585-b030-2cac68216cb3
Técnicas de Aprendizagem,8.82,89.94,39.0,1997.0,4,category.education.name,BRL,5.0,Sou Genius Aprendizagem,6dbed534-cc0c-4059-be70-3277131711d5
Curso de Conserto de Celular - Master,7.56,35.9,88.0,399.0,4,category.business_and_careers.name,BRL,10.0,Doutor Tecno - Centro de Treinamentos,07fbd29f-ea7b-4d94-ba61-5fe217ba4874
Carnaval de Possibilidades,13.22,67.43,53.0,250.0,0,category.personal_development.name,BRL,30.0,Marizete,7426d6f1-173c-4024-a944-2325fe3b4771
Mapa da Fluência,10.6,223.65,53.0,497.0,17,category.idioms.name,BRL,50.0,Rafael,4b999c18-4fe1-49b5-90e2-a851ba7e4944
Os 5 pilares para ter uma vida de sucesso!,17.0,8.72,79.0,19.9,0,category.personal_development.name,BRL,50.0,Ser conscientee,ab1c990a-8378-4e21-8a54-56f2cee322ff
Como começar o seu negócio digital do zero,6.61,7.88,56.0,19.99,0,category.digital_entrepreneurship.name,BRL,45.0,JULIANA,60eef956-6500-486a-b5c8-ad5ee6811870
MI-GAP Manual de Intervenções,17.0,15.92,75.0,30.0,0,category.personal_development.name,BRL,60.0,Digitalapp,cdfb9952-7b13-4899-93b1-04e11ebb52b8
O Segredo do Polimento: Curso Online de Polimento Automotivo,7.36,13.31,34.0,295.9,2,category.business_and_careers.name,BRL,5.0,SnowFlakes Cursos de Estética Automotiva,2d665409-7816-4660-ba57-5064e6f15d93
Combo Negócios e Gestão em Educação Física,9.35,29.94,71.0,67.0,0,category.business_and_careers.name,BRL,50.0,João Nunes,26df2a38-7535-40e8-8fc2-3b41976da331
O CRIADOR DE CONTEÚDO AUTÊNTICO,9.35,78.67,62.0,250.03,0,category.digital_entrepreneurship.name,BRL,35.0,André Moraes,b7d40cff-a925-46a4-9301-f4faa71d2591
BANNERS PARA YOUTUBE   (EDITÁVEL NO PHOTOSHOP),8.5,44.8,74.0,100.0,0,category.internet.name,BRL,50.0,Haruko Robottoo,def9d46b-cfc3-47bc-b6fe-a1243889abc3
Marketing completo,7.56,35.84,66.0,100.0,0,category.digital_entrepreneurship.name,BRL,40.0,Lucimeire furtado,752a3108-dae1-4920-9115-2540db689418
Curso MANICURE/PEDICURE ,6.61,16.64,38.0,370.0,0,category.business_and_careers.name,BRL,5.0,Cíntia Borges || nail designer,307a8873-095e-4b4e-aae5-bfa33a15c5ce
CONTANDO BALAS,15.59,1.96,72.0,4.9,0,category.education.name,BRL,50.0,Juliana Carreira,e067bed3-af0b-48fa-9fc0-73d2614959dc
Amamentação e retorno ao Trabalho,13.22,4.38,50.0,19.99,0,category.health_and_sports.name,BRL,25.0,Helen,bdc5012c-e089-4b62-b707-bc6a1af438d3
Hábitos Extraordinários ,17.0,782.53,85.0,9000.65,0,category.personal_development.name,BRL,9.65,Nadson Costa ,70f59f6c-8431-4805-b84d-8a69ecdee4af
Dieta líquida para Emagrece,18.89,11.92,88.0,27.0,0,category.health_and_sports.name,BRL,50.0,Joatan Souza,fa054694-a049-46c4-a9d5-a1266f49fbcb
Marketing de afiliados para iniciantes,10.39,8.76,87.0,20.0,0,category.digital_entrepreneurship.name,BRL,50.0,Maiara,29d19d8b-980b-44b4-b75a-d2ff9bb14aec
Inteligência Emocional Exercícios,13.22,0.2,30.0,5.0,0,category.personal_development.name,BRL,5.0,Marcela,35a04add-0258-4127-94b9-cc1fa3312c35
50 Legendas Criativas ,7.27,8.86,47.0,39.9,1,category.business_and_careers.name,BRL,25.0,Gleyssymah Bernardo,b0c12752-b7f7-4241-bc76-f51b5e133e07
Programa das Estrelas ,10.58,12.56,57.0,47.01,3,category.fashion_and_beauty.name,BRL,30.0,PASSO A PASSO,2a4d1f61-fcfd-468b-89a8-a687b13669e2
REPROGRAMA.11,20.78,85.04,86.0,236.5,0,category.personal_development.name,BRL,40.0,Gabriella Rivetti,79e79d6d-3463-4462-bf95-90a1d1d99837
Curso Carreiras Policiais - DELEGADOS,8.82,0.0,45.0,199.0,0,category.education.name,BRL,0.0,ADRIANO IZIDIO,a412c650-81ff-420e-9321-fd83c32a4eba
marketing de atração,6.61,7.93,52.0,29.9,0,category.business_and_careers.name,BRL,30.0,Michael,bac59ed2-8e96-40a2-9ec3-d608e784184c
MOUSSES LUCRATIVOS,20.31,20.93,85.0,47.0,0,category.gastronomy.name,BRL,50.0,Danusa nascimento,8573fa02-91de-42e4-84c5-4b1ec74fc6a9
Doutrina dos Batismos,15.11,6.75,45.0,37.99,0,category.spirituality.name,BRL,20.0,Seminário Bíblico Keryx,48a831f6-d973-4293-803a-8df55d7335f6
Pdf Escola de discípulo NÍVEL 1,13.22,1.28,45.0,8.0,0,category.spirituality.name,BRL,20.0,Leandro Dantas,3f0af76e-346a-4607-8b30-e0ea7dbdcdcb
Restart no Seu Organismo,18.89,47.8,82.0,97.0,0,category.health_and_sports.name,BRL,55.0,LMR Digital,0c489251-f949-46f0-a99d-aac720870c4b
Palavras pra você ouvir,13.22,0.39,32.0,4.9,0,category.personal_development.name,BRL,10.0,Vithor,f55aab97-3961-4eb3-9fff-b7cf485900d3
GRO - NR01 - Conceitos e Modelos para Estruturação,13.22,28.01,40.0,156.0,0,category.personal_development.name,BRL,20.0,Luiz Fernando Bodanese,cb53ccf1-d579-4405-8de1-aa5425028891
Apostilas de Libras / Língua Portuguesa,12.12,4.03,34.0,35.0,0,category.education.name,BRL,13.0,JOSIANE AMORIM,d2054182-33fd-4b39-b16d-40d571329714
10 Partes do Ser,16.64,71.44,47.0,397.0,0,category.personal_development.name,BRL,20.0,Inês,53c95631-8665-4c8b-b51b-f16722d45198
G4 Vendas Pelo WhatsApp,5.29,31.38,24.0,697.02,0,category.digital_entrepreneurship.name,BRL,5.0,Gestão 4.0,3176d826-add6-4915-a9e1-d6d9f40cffc5
No Controle da Ansiedade,17.0,13.27,85.0,30.0,0,category.personal_development.name,BRL,50.0,SandexMKD,4ae37d0c-27b8-4f45-9d47-e92b056b3d37
Violão em 7 dias,13.6,70.8,74.0,197.0,0,category.music_and_arts.name,BRL,40.0,Petaxxon Informática Ltda,1abd744a-b456-4cfd-9481-0f5f2149cbc0
PRIMEIRA VENDA COMO AFILIADO (5 DICAS+BÔNUS),6.61,1.68,45.0,7.0,0,category.digital_entrepreneurship.name,BRL,30.0,Julia Massoto,3c967cfc-73f7-46d4-aea9-840df37feb57
Cookies ,17.0,8.72,72.0,19.9,0,category.gastronomy.name,BRL,50.0,empreendedora e sucesso,07b9f795-1fc9-406e-9d51-f0e605bfba9b
Sócio Mind7 Digital,9.14,1351.25,71.0,3000.0,0,category.digital_entrepreneurship.name,BRL,50.0,Mind7 Digital,fe746d43-6085-44f4-8499-59b29c6d4b8c
Seduc AL - Revisão em Exercícios e Simulado,12.12,0.01,19.0,97.0,1,category.education.name,BRL,0.01,Os Pedagógicos - Editora e Cursos,e9440f18-6df6-4f9e-bd6f-1f10be2dc76a
CURSO MONTAGEM ARTESANAL DE BOLSA DE COURO - BOLSA MINA,17.17,178.92,70.0,497.0,1,category.hobbies.name,BRL,40.0,MASTRI,9f10c4a0-a50b-4cf9-9c08-cbad3c304cf6
Instagram para Empreendedores,6.61,21.73,57.0,97.0,0,category.digital_entrepreneurship.name,BRL,25.0,Jana Produções,09effc7f-ee36-4f27-8177-b75acd046564
10 Passos para começar a empreender na internet,7.11,10.58,51.0,29.9,0,category.digital_entrepreneurship.name,BRL,40.0,Hosana Brandão,1a9d4fe8-8df0-446e-a6b0-eac4d308da7c
200 Posts para Pet Shop Editáveis no Canva + Bônus,16.62,34.63,57.0,128.68,0,category.design.name,BRL,30.0,Vpetdigital,156dd14a-0001-4370-9659-2fcd62e7a989
4 Life Play,10.58,0.0,22.0,358.83,0,category.health_and_sports.name,BRL,0.0,4 Life Play,00f4666b-fe85-4af1-83ab-abd2a0a93a51
ACESSO JÚPITER GOLD,14.81,207.03,60.0,575.0,0,category.spirituality.name,BRL,40.0,Estelário - Escola de Astrologia Online,6930a992-4139-40cd-9882-89930edf0c60
Palestra: Eixo de Vida e Prosperidade dos Ambientes,14.55,11.14,39.0,50.0,1,category.personal_development.name,BRL,25.0,Nilton Schutz,74f9de27-e77d-4c5b-b35d-7f8bfa573422
Flex Pole 1,17.76,31.16,94.0,87.0,0,category.health_and_sports.name,BRL,40.0,Pole4All,7beaaa4a-5593-4fdb-af9d-0afbf3299ce4
CONATE 3.0,12.12,300.24,53.0,667.0,0,category.education.name,BRL,50.0,Holos Cursos e Terapias,778c76d6-effe-4f0e-8cb1-a86515841c39
"PARTITURA de A ILHA, de Djavan",14.55,2.4,39.0,5.99,1,category.music_and_arts.name,BRL,50.0,Paulo Rowlands,b5de2a0e-4622-4a54-b398-66d6d536c112
Acesso Encena,14.55,53.1,45.0,197.0,0,category.music_and_arts.name,BRL,30.0,Cia Teatro da Cidade & ConectArtes,457af8c9-a5aa-445f-b3e9-167151e2a6ec
Liderança Inovadora,7.56,144.85,60.0,357.8,0,category.business_and_careers.name,BRL,45.0,RAFAEL,0e58dffd-ab26-4f99-9e0d-1422f514c0a7
Partituras de Teclado - Músicas Internacionais I,13.22,53.5,45.0,149.0,0,category.music_and_arts.name,BRL,40.0,Jovani,07965e7d-57b0-45b9-aeb8-6c701081bdb4
Salada fitness Islau ,13.22,10.46,39.0,47.0,0,category.gastronomy.name,BRL,25.0,juninhoislau,0f18e046-3e9b-4876-a73b-d026ceac87fe
MEGATRENDS|Básico,13.22,53.1,39.0,197.0,0,category.personal_development.name,BRL,30.0,Jacob Petry,00cdd819-92a4-4128-8f9a-9416ae159eb0
Marcenaria Mais Lucrativa,17.32,65.48,90.0,485.03,0,category.general.name,BRL,15.0,Onsite - Treinamentos e Consultoria ,e127ce2d-0b95-4eb3-a64c-638bb908c691
365 Motivos para Agradecer ,14.55,8.77,39.0,33.0,1,category.personal_development.name,BRL,30.0,Luciana Cairo,e5701407-de33-4583-8573-0643dbf10b97
Ferramentas de Gestão de Riscos ,11.02,6.03,45.0,34.0,0,category.general.name,BRL,20.0,Cintya Amorim,3d3ddf2e-ec8f-4653-9881-6869fa032a9c
Vitrines de Joias - Técnicas Eficazes,12.12,48.07,49.0,267.3,1,category.education.name,BRL,20.0,Gabriela Delazeri,421a8261-478b-4c1a-8b11-e9a0ae6bdfac
Cloud Computing com Amazon Web Services,6.61,2.65,39.0,30.0,0,category.information_technology.name,BRL,10.0,ALR IT,f7d7fd36-460d-42e8-bee1-7e74cb0a3482
Ciências em Ação - 1ª Edição,0.0,4.38,37.0,19.99,0,category.education.name,BRL,25.0,Ciência em Ação,c7e499b0-097e-11e4-be45-22000b409f8a
xx Curso Elaboração de Projetos e Captação de Recursos,0.0,122.81,51.0,390.0,0,category.business_and_careers.name,BRL,35.0,Marcelo Marques,78ac4a50-ea6e-4b80-a502-4edd297e1ca1
Manychat Vital,15.11,157.19,88.0,499.0,31,category.software.name,BRL,35.0,O Barco Agência de Lançamentos,5cb64750-2182-4005-8271-ee3a39479125
Como ter um funil de venda muito lucrativo,6.61,28.6,39.0,79.9,0,category.business_and_careers.name,BRL,40.0,EMPREENDIMENTO MUNDO ONLINE,8f4530e4-6a16-4f6b-b534-3f72cf9c06d1
6º Curso Essencial da Terapia Cognitivo-Comportamental,8.88,134.97,94.0,499.9,30,category.business_and_careers.name,BRL,30.0,FALCO & RICCI QUALIDADE DE VIDA LTDA,24a12023-f26b-40fa-8b24-a098cf07aeb4
Como se tornar um hacker,6.8,4.64,72.0,12.0,2,category.information_technology.name,BRL,45.0,Augusto,430b2c1c-91f9-4bfe-9d4f-0d29f457fb22
E-book D3S,20.78,25.43,91.0,57.0,1,category.health_and_sports.name,BRL,50.0,Perca Fácil,7b010753-71f6-4efb-ae9b-50c182a35b0a
Segredos do Grave 2.0,14.55,0.22,33.0,499.0,0,category.music_and_arts.name,BRL,0.05,Killdely Melo ,273a909c-67c0-488b-a16b-d4ee66c37f46
Ministério Criativo - Artes prontas para Igrejas e Ministérios,10.58,0.0,43.0,49.9,6,category.design.name,BRL,0.0,Robson Oliveira,e1c07326-6009-4232-ad51-265f27a5a9cd
Mestre da Abordagem,8.82,8.37,38.0,47.0,3,category.finance.name,BRL,20.0,ApoloX Digital,2c659cf4-f358-43ef-a7d0-bf8e0bdc29ff
Receitas Saudaveis para bebes na introdução alimentar,13.22,3.85,40.0,29.01,0,category.gastronomy.name,BRL,15.0,Andre,f1084343-1944-4f00-aded-6aaadcdd7038
Confeitaria sem segredos - massas e recheios,13.22,5.04,47.0,25.99,0,category.gastronomy.name,BRL,22.0,Camila Santiago,c45f8ff3-ee1a-482a-8a0b-a3f67f055de1
Resumo de genética e biotecnologia para ENEM e vestibulares,12.59,3.16,71.0,7.9,0,category.education.name,BRL,50.0,Clube da genética,ff8f1261-9ca6-41ae-900d-a2c45474a7b6
Consultoria online de empoderamento feminino ,13.22,35.94,29.0,199.99,0,category.personal_development.name,BRL,20.0,dandara louise bentes ,f763590f-f79c-4450-bd56-5c01db04f2d5
Método Automaquiagem By Gleisa Silva,20.78,31.24,84.0,69.9,0,category.fashion_and_beauty.name,BRL,50.0,Gleisa Silva,23eb7822-fbf8-4386-ad5c-3a2ff0fb4bab
LUCRE EM MEIO A CRISE - VENDA DONUTS,21.0,17.73,75.0,39.9,0,category.gastronomy.name,BRL,50.0,Mateus,df5b2f34-0ffc-43e8-b9db-20410148e584
"Projeto Arquitetônico Residencial - 167,20 M²",18.89,112.39,75.0,250.02,0,category.building_and_constructing.name,BRL,50.0,Infinity Engenharia,57dc9c35-0aca-40ff-afbd-f92b9e7fd480
Milhas do Zero com Milheiro 01,11.02,109.25,77.0,347.0,0,category.finance.name,BRL,35.0,Iago,790d7a45-1ee2-4722-94fa-875a3f260ecc
Reconstrução e Spa para sobrancelhas,14.55,32.05,47.0,297.01,0,category.fashion_and_beauty.name,BRL,12.0,Eclépcya Cosméticos,99c053e4-7d91-4ecc-b3a6-524447ebf43f
CanvaPack,14.55,0.0,41.0,37.0,0,category.design.name,BRL,0.0,Rodrigo,4188f23b-2058-4cac-b61e-bc703496a5ab
Empreendedorismo - Tenha Seu Negócio em Suas Mãos,8.31,16.74,69.0,47.0,0,category.business_and_careers.name,BRL,40.0,Charles,93276e0c-9e1d-424e-8d76-ec9db531aa82
Desvendando Direito Concurso Tribunal/SP  Escrevente,13.22,1.74,35.0,19.9,0,category.law.name,BRL,10.0,Viva melhor Oportunidades,93b40010-c8d3-456c-bb4b-609104a01b50
Assinatura Anual Emissor Fast,13.22,0.0,26.0,862.92,0,category.software.name,BRL,0.0,Emissor Fast,21d83081-38d2-4e37-8aa9-0a0518516723
V.I.S.A | Transição de Carreira,21.0,304.62,81.0,1691.0,0,category.business_and_careers.name,BRL,20.0,AVicco,39204f92-d4b8-41a8-a8da-554cf30d94f0
CONHECIMENTO PRIVILEGIADO,7.56,22.27,85.0,49.99,0,category.business_and_careers.name,BRL,50.0,Lucas,8bd9a45a-6e8e-4028-95b3-9b09283a47ba
Angiologia Fácil - Um guia para o profissional da saúde,8.82,4.28,29.0,476.0,0,category.education.name,BRL,1.0,Frankly Andrade,653f0cc1-2c9d-416a-8d72-f65aa0a046e5
"""Desperte Seu Talento Musical - Violão Passo a Passo ",14.55,0.0,31.0,99.92,2,category.music_and_arts.name,BRL,0.0,Pacheco Pro,e6b3dd60-99d7-4dee-ac79-bf4e3f870230
Curso de Fotografia do Básico ao Avançado,12.59,404.49,68.0,1497.0,0,category.education.name,BRL,30.0,Cacau Mangabeira,3ffde91a-2e83-4496-afe0-cc8096517eef
Viva de Forex Estratégia 100% de Acerto,8.82,6.63,39.0,30.0,0,category.finance.name,EUR,25.0,Alanderson,2244c6fc-3b17-4149-8025-764bcc578170
Super Planilha - Orçamento de obra automático - Versão 3.0,13.37,78.66,53.0,250.0,150,category.building_and_constructing.name,BRL,35.0,Eng. Marcos Alveres,b7a021a2-4d6f-4f63-9e54-384e756b385c
Série de Riscos,20.78,8.89,95.0,49.9,0,category.personal_development.name,BRL,20.0,RRQualifica,f059fd7b-d9bf-4297-bf70-723dfd721d35
África do Sul: lugares incríveis,20.78,3.46,95.0,15.9,0,category.entertainment.name,BRL,25.0,Pé na Estrada,98fbf019-deb6-4241-9c2a-b6d7450a85c7
"Bijuterias - Curso de Colar Gola, Colar Boho com Moedas, Colar Cascata e mais Dois Modelos",14.55,7.21,39.0,53.91,0,category.fashion_and_beauty.name,BRL,15.0,Mara,90c4b796-5b75-408f-8e6f-cc1d2425c822
PARTITURA de TIGRESA,14.55,2.4,40.0,5.99,0,category.music_and_arts.name,BRL,50.0,Paulo Rowlands,b5de2a0e-4622-4a54-b398-66d6d536c112
Combo Veg Equilíbrio - Livro Texto + Livro de receitas,14.55,5.32,39.0,39.9,1,category.gastronomy.name,BRL,15.0,Pri Riciardi,271ea54d-d26b-4205-9b9d-72ff8da42f9e
Raciocínio Lógico Matemático para Concursos -100 questões FGV resolvidas,12.12,7.84,53.0,19.9,0,category.education.name,BRL,45.0,Regina,2192ed2f-014f-4248-a19b-ac110d099354
Os 5 Melhores Bolos da Natália,14.55,119.59,41.0,443.0,86,category.gastronomy.name,BRL,30.0,Natália Mendonça,18f19a72-e0dc-4695-a469-efcb7045a85e
PARTITURA de VAPOR BARATO,10.58,2.4,39.0,5.99,1,category.music_and_arts.name,BRL,50.0,Paulo Rowlands,b5de2a0e-4622-4a54-b398-66d6d536c112
Ancoragem - Voce na sua Melhor Versão ,14.55,44.25,39.0,197.0,0,category.personal_development.name,BRL,25.0,Pote de Ouro,859ab7ca-6655-4975-a354-46ffd417bb9a
Wordpress Do Zero Ao Profissional,6.35,133.55,45.0,297.0,36,category.information_technology.name,BRL,50.0,B7Web,d2cfe8f2-097e-11e4-be45-22000b409f8a
7 pra Vida - Programa Completo,12.7,26.55,47.0,197.04,0,category.personal_development.name,BRL,15.0,Nelly Jereissati Teixeira,1843995c-40cd-4ec6-8f09-07aa674164d2
MANUAL DA CONSCIENCIA E CORPO DO PROPRIETÁRIO,13.22,1.55,39.0,35.0,0,category.personal_development.name,BRL,5.0,Vidyacharana,d2127524-adac-4e52-ae65-dff506fbee55
React Native Do Zero Ao Profissional,6.35,133.55,45.0,297.0,66,category.information_technology.name,BRL,50.0,B7Web,d2cfe8f2-097e-11e4-be45-22000b409f8a
Padre Candido Amantini: o grande exorcista de Roma,14.55,1.75,39.0,20.0,0,category.spirituality.name,BRL,10.0,RSC Desenvolvimento e Conteúdos ME,dfa716d6-097e-11e4-be45-22000b409f8a
Projeto Verão - Barriga Chapada,20.78,32.05,90.0,297.0,0,category.health_and_sports.name,BRL,12.0,Sandro George Coach,9e347860-da7c-48f9-9e03-830a93735320
Ritmos Árabes - ebook,14.55,4.69,47.0,17.9,1,category.music_and_arts.name,BRL,30.0, Janahina Borges ®,0c1d6af5-e4e4-4075-9ed8-8c5b463ab552
DNA DO LÍDER - GÊNESIS,15.11,26.68,94.0,197.97,1,category.personal_development.name,BRL,15.0,DNA DO LÍDER,85f0bfc9-7b15-44fb-8f60-180b08fd51a7
Manual do Emagrecimento Efetivo,13.22,3.57,39.0,27.0,0,category.health_and_sports.name,BRL,15.0,Nutri Nanda Sampaio,bfd13d84-1a30-460e-bef2-8c87e19b3c1c
Curso Show em Vendas ,13.22,80.13,53.0,297.0,1,category.personal_development.name,BRL,30.0,R,fbd1f058-3668-4960-bbf1-d4cf20ad5433
Ministério Bíblico Infantil - Nova Turma,9.93,53.18,57.0,179.4,0,category.education.name,BRL,33.0,Instituto Vida Para Todos,828f5451-aafb-43e8-a88c-c5ea04321101
A TUTELA JURISDICIONAL DA INFORMAÇÃO DIGITAL FRENTE AOS CRIMES DE INFORMÁTICA,7.27,44.76,53.0,99.9,0,category.information_technology.name,BRL,50.0,D&D Lançamentos,de6030be-097e-11e4-be45-22000b409f8a
Técnica RESEARCH,20.78,34.76,94.0,97.0,0,category.personal_development.name,BRL,40.0,Julio,ae9d5857-356d-4868-a656-58bd77120873
Aprenda a Aumentar Score e Limites de Crédito de Seu CPF.,0.0,21.31,73.0,39.97,0,category.finance.name,BRL,60.0,Aurélio Fidêncio,f982b629-0cec-4951-aa54-79eb65e68b16
Curso de Live Streaming no Facebook e Youtube,7.27,8.21,45.0,37.0,0,category.internet.name,BRL,25.0,Bernardo Morais,df4c06ef-3209-4e93-b55e-2f7421d48a96
Curso Linux Ubuntu,6.61,38.95,53.0,87.0,0,category.information_technology.name,BRL,50.0,Fabiola Ventavoli ,cb2f9cbe-097e-11e4-be45-22000b409f8a
Reforma Trabalhista - Curso Completo,16.62,214.96,60.0,597.0,1,category.law.name,BRL,40.0,Instituto de Direito Contemporâneo,e283216a-097e-11e4-be45-22000b409f8a
Guia Definitivo Low Carb,0.0,34.76,49.0,97.0,0,category.health_and_sports.name,BRL,40.0,Liv Kiss,e16c6df4-097e-11e4-be45-22000b409f8a
50 Brincadeiras dos anos 80 para você  se conectar com quem você mais ama.,11.02,6.18,39.0,27.97,0,category.education.name,BRL,25.0,Allan,c9bf1dd2-0dce-4775-a165-61950610e9d7
Método Como Investir do Zero - Conteúdos,11.02,26.39,45.0,147.0,0,category.education.name,BRL,20.0,Academia Financeira Brasil,fa641916-f253-44dd-b45d-68d0b1dd26a4
Descomplicando Fundos Imobiliários,12.12,13.27,53.0,30.0,0,category.finance.name,BRL,50.0,Academia Financeira Brasil,fa641916-f253-44dd-b45d-68d0b1dd26a4
O Espiritismo Segundo a Bíblia: guia prático de estudos bíblicos direcionados aos irmãos espíritas,14.55,0.06,47.0,19.9,3,category.spirituality.name,BRL,0.35,Leandro Quadros,74b376bc-7c7a-4892-8b12-c0c62dc38964
